movie_id,title,release_date,genres,director,actors,producers,budget,revenue,popularity,vote_average,vote_count,year
14510,From Beyond,24-10-1986,"Horror, Science Fiction",Stuart Gordon,"Jeffrey Combs, Barbara Crampton, Ken Foree, Ted Sorel, Carolyn Purdy-Gordon",Brian Yuzna,13218462.591240875,3704106.9616788323,2.0125,6.512,645,1986
1850,Man on the Moon,22-12-1999,"Comedy, Drama, History",Miloš Forman,"Jim Carrey, Danny DeVito, Courtney Love, Paul Giamatti, Vincent Schiavelli","Danny DeVito, Stacey Sher",158459339.73589435,91663761.68961585,2.2995,7.245,1962,1999
695,Short Cuts,01-10-1993,"Drama, Comedy",Robert Altman,"Andie MacDowell, Bruce Davison, Jack Lemmon, Tim Robbins, Julianne Moore",Cary Brokaw,26735750.865051903,13615134.340463666,2.3933,7.206,667,1993
113947,The Sessions,02-05-2012,"Drama, Romance, Comedy",Ben Lewin,"John Hawkes, Helen Hunt, William H. Macy, Moon Bloodgood, Annika Marks","Judi Levine, Ben Lewin",1402227.410123958,12814028.02657735,2.4828,6.878,603,2012
35169,Furry Vengeance,30-04-2010,"Family, Comedy",Roger Kumble,"Brendan Fraser, Brooke Shields, Ken Jeong, Matt Prokop, Angela Kinsey","Keith Goldberg, Robert Simonds",51674822.06405694,53500729.75533808,1.706,5.023,641,2010
529106,Major Grom: Plague Doctor,01-04-2021,"Action, Adventure",Oleg Trofim,"Tikhon Zhiznevsky, Lyubov Aksyonova, Aleksey Maklakov, Aleksandr Seteykin, Sergey Goroshko","Artem Gabrelyanov, Michael Kitaev",11881130.752481824,5338555.6096911095,2.1726,6.649,642,2021
15775,If Only,23-01-2004,"Drama, Romance, Fantasy",Gil Junger,"Jennifer Love Hewitt, Paul Nicholls, Tom Wilkinson, Diana Hardcastle, Lucy Davenport","Jennifer Love Hewitt, Jill Gilbert",907836.6524033879,5112911.593,3.0405,7.025,641,2004
11893,Runaway Train,15-11-1985,"Action, Thriller, Drama, Adventure",Andrei Konchalovsky,"Jon Voight, Eric Roberts, Rebecca De Mornay, Kyle T. Heffner, John P. Ryan","Menahem Golan, Yoram Globus",26928317.84386617,23744828.172081783,3.9429,6.967,642,1985
11356,The Odd Couple,16-05-1968,Comedy,Gene Saks,"Jack Lemmon, Walter Matthau, John Fiedler, Herb Edelman, David Sheiner",Howard W. Koch,11101482.75862069,411931933.7833908,1.8261,7.429,641,1968
167810,Lost River,08-04-2015,"Drama, Fantasy, Thriller",Ryan Gosling,"Christina Hendricks, Iain De Caestecker, Saoirse Ronan, Eva Mendes, Matt Smith","Ryan Gosling, David Lancaster",2716623.7020973177,61709.46570499162,1.8867,5.699,640,2015
14013,BASEketball,28-07-1998,Comedy,David Zucker,"Trey Parker, Matt Stone, Dian Bachar, Yasmine Bleeth, Jenny McCarthy","Robert LoCash, Gil Netter",49377760.73619632,13879673.769754602,1.5785,6.116,640,1998
11896,Throw Momma from the Train,11-12-1987,"Comedy, Crime, Thriller",Danny DeVito,"Danny DeVito, Billy Crystal, Kim Greist, Anne Ramsey, Kate Mulgrew",Larry Brezner,39676073.94366197,164134170.5422183,2.7583,6.2,639,1987
11121,Tess,06-10-1979,"Drama, Romance",Roman Polanski,"Nastassja Kinski, Peter Firth, Leigh Lawson, John Collin, Rosemary Martin",Claude Berri,53213719.00826447,89138509.13114326,2.7663,7.1,375,1979
9890,The Stepford Wives,10-06-2004,"Comedy, Science Fiction, Horror",Frank Oz,"Nicole Kidman, Matthew Broderick, Bette Midler, Glenn Close, Christopher Walken","Scott Rudin, Edgar J. Scherick",153387347.8030704,173838994.17681313,2.6082,5.681,1411,2004
12102,Kramer vs. Kramer,07-12-1979,Drama,Robert Benton,"Dustin Hoffman, Meryl Streep, Jane Alexander, Justin Henry, Howard Duff",Stanley R. Jaffe,35475812.67217631,471207481.8181819,2.4971,7.569,2431,1979
32909,Mulan: Rise of a Warrior,26-11-2009,"Adventure, Drama, Action",Jingle Ma Choh-Sing,"Vicky Zhao, Chen Kun, Hu Jun, Jaycee Chan, Nicky Lee",Song Guangcheng,18007690.981042895,20079417.303416193,2.3664,7.5,445,2009
1262,Stranger Than Fiction,10-11-2006,"Drama, Comedy, Romance, Fantasy",Marc Forster,"Will Ferrell, Maggie Gyllenhaal, Dustin Hoffman, Emma Thompson, Queen Latifah",Lindsay Doran,47908184.52380952,85680951.85630953,2.559,7.287,2506,2006
6972,Australia,18-11-2008,"Adventure, Romance, Drama",Baz Luhrmann,"Nicole Kidman, Hugh Jackman, Essie Davis, David Wenham, Bryan Brown","Catherine Martin, Paul Watters",194389256.07167575,316686282.3735526,2.7066,6.6,2432,2008
13335,Harold & Kumar Escape from Guantanamo Bay,25-04-2008,"Comedy, Adventure",Hayden Schlossberg,"John Cho, Kal Penn, Neil Patrick Harris, Rob Corddry, Roger Bart","Greg Shapiro, Hayden Schlossberg",17943623.637385454,65035352.49387608,2.6084,6.315,1610,2008
2661,Batman,30-07-1966,"Action, Comedy, Crime",Leslie H. Martinson,"Adam West, Burt Ward, Lee Meriwether, Cesar Romero, Burgess Meredith",William Dozier,13690526.709876545,38752398.14814815,3.0505,6.37,1053,1966
8984,Disclosure,09-12-1994,"Thriller, Drama, Crime",Barry Levinson,"Michael Douglas, Demi Moore, Donald Sutherland, Dylan Baker, Jacqueline Kim","Barry Levinson, Michael Crichton",119479520.91767882,464916732.7795344,3.0987,6.25,1258,1994
3784,Frankie and Johnny,11-10-1991,"Drama, Romance, Comedy",Garry Marshall,"Al Pacino, Michelle Pfeiffer, Héctor Elizondo, Nathan Lane, Jane Morris",Garry Marshall,68548803.23054332,53830985.15789281,1.9629,6.76,636,1991
1267905,The Roses,27-08-2025,"Comedy, Drama",Jay Roach,"Olivia Colman, Benedict Cumberbatch, Andy Samberg, Kate McKinnon, Belinda Bromilow","Tom Carver, Leah Clarke",30000000,51981278,5.1527,6.695,636,2025
2769,An American in Paris,26-09-1951,"Music, Romance, Comedy",Vincente Minnelli,"Gene Kelly, Leslie Caron, Oscar Levant, Georges Guétary, Nina Foch",Arthur Freed,69774954.03846154,86441695.5,1.6658,7,636,1951
14444,The Rugrats Movie,20-11-1998,"Family, Comedy, Adventure, Animation, Drama",Igor Kovalyov,"Whoopi Goldberg, David Spade, E. G. Daily, Tara Strong, Christine Cavanaugh","Arlene Klasky, Gábor Csupó",59253312.883435585,198482171.16606748,2.593,6.2,635,1998
10861,Maximum Risk,13-09-1996,"Action, Thriller, Crime",Ringo Lam Ling-Tung,"Jean-Claude Van Damme, Natasha Henstridge, Jean-Hugues Anglade, Zach Grenier, Paul Ben-Victor",Moshe Diamant,51297482.472912684,106088288.61994264,2.5615,5.8,552,1996
195590,Collide,10-06-2016,"Thriller, Action",Eran Creevy,"Nicholas Hoult, Felicity Jones, Anthony Hopkins, Ben Kingsley, Marwan Kenzari","Brian Kavanaugh-Jones, Joel Silver",28839885.92,9144973.565375177,1.8728,5.572,633,2016
13466,October Sky,19-02-1999,"Drama, History",Joe Johnston,"Jake Gyllenhaal, Chris Cooper, Chris Owen, Laura Dern, William Lee Scott","Larry Franco, Charles Gordon",48310774.309723884,67052813.59516806,2.8155,7.7,1409,1999
506,Marnie,17-07-1964,"Thriller, Mystery, Romance",Alfred Hitchcock,"Tippi Hedren, Sean Connery, Diane Baker, Martin Gabel, Louise Latham",Alfred Hitchcock,22172525.967741933,72696806.45161289,2.9296,7.119,1215,1964
15592,Beaches,21-12-1988,"Comedy, Drama",Garry Marshall,"Bette Midler, Barbara Hershey, John Heard, Spalding Gray, Lainie Kazan","Bonnie Bruckheimer, Bette Midler",54428233.30515638,155234399.54047337,2.5288,6.7,276,1988
8975,The Marine,13-10-2006,Action,John Bonito,"John Cena, Robert Patrick, Kelly Carlson, Anthony Ray Parker, Abigail Bianca","Jonathan Winfrey, Joel Simon",31938789.682539683,35397134.60488095,2.5889,6,813,2006
11935,Capricorn One,10-12-1977,"Drama, Action, Thriller, Science Fiction",Peter Hyams,"Elliott Gould, James Brolin, Brenda Vaccaro, Sam Waterston, O. J. Simpson",Paul Lazarus III,26562953.795379534,63751089.10891089,2.6416,6.778,500,1977
43266,How Green Was My Valley,28-10-1941,Drama,John Ford,"Walter Pidgeon, Maureen O'Hara, Anna Lee, Donald Crisp, Roddy McDowall",Darryl F. Zanuck,17520707.482993197,105124244.89795919,2.1693,7.314,450,1941
4380,Shall We Dance?,15-10-2004,"Drama, Romance, Comedy",Peter Chelsom,"Richard Gere, Jennifer Lopez, Susan Sarandon, Stanley Tucci, Lisa Ann Walter",Simon Fields,85215193.22,289950591.8357861,2.6276,6.399,1271,2004
293767,Billy Lynn's Long Halftime Walk,10-11-2016,"Drama, War",Ang Lee,"Joe Alwyn, Kristen Stewart, Chris Tucker, Garrett Hedlund, Makenzie Leigh","Stephen Cornwell, Ang Lee",53655601.71161675,41490513.951309755,4.0987,6,630,2016
14291,Searching for Bobby Fischer,13-08-1993,Drama,Steven Zaillian,"Max Pomeranc, Joe Mantegna, Joan Allen, Ben Kingsley, Laurence Fishburne","William Horberg, Scott Rudin",26735750.865051903,16189350.464837369,1.8535,7.1,630,1993
10186,The Rocker,20-08-2008,"Comedy, Music",Peter Cattaneo,"Rainn Wilson, Teddy Geiger, Josh Gad, Emma Stone, Christina Applegate",Shawn Levy,22429529.546731815,13103166.677984051,2.6177,6.037,628,2008
10768,The Final Conflict,20-03-1981,"Horror, Mystery, Thriller",Graham Baker,"Sam Neill, Rossano Brazzi, Don Gordon, Lisa Harrow, Barnaby Holm",Harvey Bernhard,17708635.86358636,72504049.89247525,2.2107,5.8,628,1981
14976,Rachel Getting Married,03-09-2008,"Drama, Romance",Jonathan Demme,"Anne Hathaway, Rosemarie DeWitt, Bill Irwin, Debra Winger, Tunde Adebimpe","Marc Platt, Jonathan Demme",17943623.637385454,25327376.914506532,2.4881,6.295,629,2008
254191,Honeymoon,12-09-2014,"Horror, Science Fiction",Leigh Janiak,"Rose Leslie, Harry Treadaway, Ben Huber, Hanna Brown, John Lauterbach","Patrick Baker, Esme Howard",1359924.1349013248,12671.773089010543,1.59,5.42,627,2014
11364,Regarding Henry,10-07-1991,"Romance, Drama",Mike Nichols,"Harrison Ford, Annette Bening, Bill Nunn, Rebecca Miller, Bruce Altman","Scott Rudin, Mike Nichols",59093795.888399415,101644874.55580029,1.4742,6.535,627,1991
14811,Fiddler on the Roof,03-11-1971,"Drama, Romance",Norman Jewison,"Chaim Topol, Norma Crane, Leonard Frey, Molly Picon, Paul Mann",Norman Jewison,71542888.88888888,662203602.7948148,3.59,7.749,627,1971
10197,Nine,03-12-2009,"Drama, Music, Romance",Rob Marshall,"Daniel Day-Lewis, Marion Cotillard, Penélope Cruz, Nicole Kidman, Judi Dench","Marc Platt, Harvey Weinstein",120051273.20695265,80772770.08,2.4163,5.524,627,2009
25018,Leatherface: The Texas Chainsaw Massacre III,12-01-1990,"Horror, Thriller",Jeff Burr,"Kate Hodge, Ken Foree, R.A. Mihailoff, William Butler, Viggo Mortensen",Robert Engelman,4926442.234123948,14201854.07013007,2.1912,5.362,627,1990
59861,Larry Crowne,30-06-2011,"Comedy, Romance, Drama",Tom Hanks,"Tom Hanks, Julia Roberts, Bryan Cranston, Cedric the Entertainer, Pam Grier","Tom Hanks, Gary Goetzman",42937374.13,107422254.03780581,3.2141,5.992,1407,2011
86825,Stoker,28-02-2013,"Drama, Horror, Thriller",Park Chan-wook,"Mia Wasikowska, Nicole Kidman, Matthew Goode, Dermot Mulroney, Jacki Weaver","Michael Costigan, Tony Scott",16583815.897354446,16690838.171263365,2.7179,6.639,2388,2013
33333,Blue Spring,09-09-2001,Drama,Toshiaki Toyoda,"Ryuhei Matsuda, Hirofumi Arai, Sousuke Takaoka, Yusuke Oshiba, Yuta Yamazaki",Dai Miyazaki,908929.9830604178,1817859.9661208356,2.6682,7.1,107,2001
324542,Sleepless,12-01-2017,"Action, Crime, Thriller",Baran bo Odar,"Jamie Foxx, Michelle Monaghan, Dermot Mulroney, Scoot McNairy, David Harbour","Adam C. Stone, Roy Lee",39402292.75456919,42739238.77929994,2.7156,5.918,1324,2017
14202,The Painted Veil,09-12-2006,"Romance, Drama",John Curran,"Edward Norton, Naomi Watts, Liev Schreiber, Toby Jones, Diana Rigg","Sara Colleton, Jean-François Fonlupt",30980625.992063493,42974994.13,2.5767,7.256,1255,2006
10671,Airport,25-03-1970,"Action, Drama, Thriller",George Seaton,"Burt Lancaster, Dana Wynter, Dean Martin, Barbara Hale, Jean Seberg",Ross Hunter,82975000,833808730.4224999,2.5433,6.5,438,1970
653851,Devotion,23-11-2022,"War, Drama, Action",J.D. Dillard,"Jonathan Majors, Glen Powell, Christina Jackson, Thomas Sadoski, Daren Kagasoff","Molly Smith, Rachel Smith",99006919.41022706,22001537.646717124,2.4124,7.1,811,2022
593395,Diabolik,16-12-2021,"Crime, Mystery",Antonio Manetti,"Luca Marinelli, Miriam Leone, Valerio Mastandrea, Alessandro Roja, Serena Rossi","Carlo Macchitella, Antonio Manetti",13069243.827730006,3789389.2282319074,2.0752,6.084,622,2021
14326,Nights in Rodanthe,26-09-2008,"Drama, Romance",George C. Wolfe,"Diane Lane, Richard Gere, Christopher Meloni, Viola Davis, Becky Ann Baker",Denise Di Novi,44859059.09346363,126166194.91378662,1.715,6.249,621,2008
314385,By the Sea,12-11-2015,"Drama, Romance",Angelina Jolie,"Angelina Jolie, Brad Pitt, Mélanie Laurent, Melvil Poupaud, Niels Arestrup","Angelina Jolie, Brad Pitt",13583118.51048659,5063441.569499234,2.3824,5.524,621,2015
19255,Away We Go,05-06-2009,"Drama, Comedy, Romance",Sam Mendes,"John Krasinski, Maya Rudolph, Carmen Ejogo, Catherine O'Hara, Jeff Daniels","Marc Turtletaub, Peter Saraf",25510895.556477435,23679295.790772688,1.6427,6.664,621,2009
13249,Seraphim Falls,26-01-2007,"Western, Action, Drama",David Von Ancken,"Liam Neeson, Pierce Brosnan, Michael Wincott, Xander Berkeley, Ed Lauter","Bruce Davey, David Flynn",27948867.08915704,1894402.1601701535,1.8741,6.412,621,2007
10133,Cypher,01-10-2002,"Thriller, Science Fiction",Vincenzo Natali,"Jeremy Northam, Kristina Nicoll, Nigel Bennett, Kari Matchett, Lucy Liu","Casey La Scala, Paul Federbush",13421748.19,1607683.842106726,2.5718,6.627,621,2002
58522,Boris: The Film,01-04-2011,Comedy,Giacomo Ciarrapico,"Francesco Pannofino, Caterina Guzzanti, Alessandro Tiberi, Alberto Di Stasio, Antonio Catania","Mario Gianani, Lorenzo Mieli",4791596.266321092,1787265.3357754769,0.6449,6.937,620,2011
27583,Greenberg,26-03-2010,"Comedy, Drama, Romance",Noah Baumbach,"Ben Stiller, Greta Gerwig, Rhys Ifans, Jennifer Jason Leigh, Mark Duplass","Jennifer Jason Leigh, Scott Rudin",36910587.188612096,9366595.964,1.897,5.9,620,2010
800497,Werewolves Within,25-06-2021,"Horror, Comedy",Josh Ruben,"Sam Richardson, Milana Vayntrub, George Basil, Sarah Burns, Michael Chernus","Benjamin Wiessner, Margaret Boykin",7722734.989113186,1113844.1269144185,1.6325,6.032,619,2021
348892,Bajrangi Bhaijaan,17-07-2015,"Comedy, Drama, Adventure",Kabir Khan,"Salman Khan, Harshaali Malthotra, Nawazuddin Siddiqui, Kareena Kapoor Khan, Sharat Saxena","Kabir Khan, Salman Khan",17658054.063632566,203746777.65729883,2.5566,7.793,537,2015
9431,Bordello of Blood,16-08-1996,"Horror, Comedy",Gilbert Adler,"Dennis Miller, Erika Eleniak, Angie Everhart, Chris Sarandon, Corey Feldman",Gilbert Adler,30778489.48374761,11490636.073932441,2.408,5.93,408,1996
175574,Free Birds,30-10-2013,"Animation, Comedy, Family",Jimmy Hayward,"Owen Wilson, Woody Harrelson, Amy Poehler, George Takei, Colm Meaney",Scott Mosier,76009156.19620788,152018312.39241576,2.9636,5.9,844,2013
12707,Orca,22-07-1977,"Horror, Thriller",Michael Anderson,"Richard Harris, Charlotte Rampling, Will Sampson, Bo Derek, Keenan Wynn",Luciano Vincenzoni,92970338.28382838,78189935.15382838,2.668,6.189,455,1977
11531,Book of Shadows: Blair Witch 2,27-10-2000,"Horror, Mystery",Joe Berlinger,"Kim Director, Jeffrey Donovan, Erica Leerhsen, Tristine Skyler, Stephen Barker Turner",Bill Carraro,28043815.331010453,89248683.23833914,2.3845,4.345,913,2000
508791,The Sun Is Also a Star,16-05-2019,"Romance, Drama",Ry Russo-Young,"Yara Shahidi, Charles Melton, Hill Harper, Gbenga Akinnagbe, Jake Choi","Leslie Morgenstein, Elysa Koplovitz Dutton",11333493.704455577,8563084.132255325,1.1743,6.968,618,2019
11066,Boomerang,28-06-1992,"Comedy, Romance",Reginald Hudlin,"Eddie Murphy, Robin Givens, Halle Berry, David Alan Grier, Martin Lawrence","Brian Grazer, Warrington Hudlin",91787027.8,300722858.0092088,2.5381,5.7,617,1992
22582,Tom and Jerry: The Movie,01-10-1992,"Animation, Comedy, Family, Music",Phil Roman,"Richard Kind, Dana Hill, Anndi McAfee, Tony Jay, Rip Taylor",Phil Roman,8031364.932287953,8260832.501781895,2.5498,6.3,617,1992
27958,Cruising,15-02-1980,"Crime, Mystery, Thriller",William Friedkin,"Al Pacino, Paul Sorvino, Karen Allen, Richard Cox, Don Scardino",Jerry Weintraub,42977827.669902906,77416832.25957523,3.2417,6.6,617,1980
430155,Coma,01-01-2020,"Science Fiction, Adventure, Action",Nikita Argunov,"Rinal Mukhametov, Anton Pampushnyy, Lyubov Aksyonova, Miloš Biković, Konstantin Lavronenko","Nikolay Larionov, Sarik Andreasyan",2798844.523609893,11817343.54413066,3.2858,6.394,616,2020
210947,Afflicted,04-04-2014,"Horror, Thriller",Clif Prowse,"Baya Rehaz, Derek Lee, Clif Prowse, Edo van Breemen, Zachary Gray","Chris Ferguson, Zach Lipovsky",432455.87489862123,164794.24674320762,2.8539,6.419,616,2014
11415,House,06-12-1985,"Comedy, Horror, Fantasy",Steve Miner,"William Katt, George Wendt, Richard Moll, Kay Lenz, Mary Stavin",Sean S. Cunningham,8976105.948,58179022.65829925,2.3715,6.2,616,1985
972533,Last Breath,27-02-2025,"Thriller, Drama",Alex Parkinson,"Woody Harrelson, Simu Liu, Finn Cole, Cliff Curtis, Mark Bonnar","David Brooks, Stewart Le Marechal",23800000,24823454,5.5927,6.885,615,2025
13960,ATL,31-03-2006,"Drama, Comedy",Chris Robinson,"T.I., Evan Ross, Jackie Long, Lauren London, Albert Daniels",Will Smith,31938789.682539683,33808107.955897816,2.6559,6.9,168,2006
13803,Amusement,09-10-2008,"Horror, Mystery",John Simpson,"Keir O'Donnell, Tad Hilgenbrink, Katheryn Winnick, Laura Breckenridge, Jessica Lucas","Mike Macari, Neal Edelstein",8971811.818692727,254582.63686525502,2.2699,5.588,377,2008
303858,Money Monster,12-05-2016,"Thriller, Drama",Jodie Foster,"George Clooney, Julia Roberts, Jack O'Connell, Dominic West, Caitríona Balfe","George Clooney, Lara Alameddine",36217531.155341305,125128356.17116168,2.5176,6.433,3129,2016
10426,Friday After Next,22-11-2002,"Comedy, Drama",Marcus Raboy,"Ice Cube, Mike Epps, John Witherspoon, Don Curry, Anna Maria Horsford","Ice Cube, Matt Alvarez",35791328.51584213,59998498.28,2.195,6.364,453,2002
11257,A Room with a View,07-03-1986,"Drama, Romance",James Ivory,"Helena Bonham Carter, Julian Sands, Maggie Smith, Denholm Elliott, Daniel Day-Lewis",Ismail Merchant,8812308.394160584,61588177.63952555,2.6484,6.943,829,1986
380111,Flight Crew,21-04-2016,Action,Nikolay Lebedev,"Danila Kozlovsky, Vladimir Mashkov, Agnė Grudytė, Sergey Shakurov, Sergey Romanovich","Nikita Mikhalkov, Vladimir Vasilyev",13413900.427904187,36627421.05210681,2.4744,6.9,295,2016
16300,Down to Earth,16-02-2001,"Fantasy, Comedy, Romance",Chris Weitz,"Chris Rock, Regina King, Chazz Palminteri, Eugene Levy, Frankie Faison","James Jacks, Michael Rotenberg",54535798.98362507,129407092.1139808,2.5001,5.565,425,2001
13192,Moonwalker,29-10-1988,"Fantasy, Music",Colin Chilvers,"Michael Jackson, Joe Pesci, Sean Ono Lennon, Kelley Parker, Brandon Quintin Adams","Jim Blashfield, Will Vinton",59871056.63567202,182334581.57227385,2.4797,6.991,611,1988
26688,Sorority Row,09-09-2009,"Horror, Mystery",Stewart Hendler,"Briana Evigan, Leah Pipes, Rumer Willis, Margo Harshman, Audrina Patridge","Darrin Holender, Mike Karz",18758011.43858635,40826616.81276423,1.9805,5.6,611,2009
763329,Red Rocket,10-12-2021,"Drama, Comedy",Sean Baker,"Simon Rex, Suzanna Son, Bree Elrod, Ethan Darbone, Brenda Deiss","Sean Baker, Alex Coco",1306924.3827730005,2613848.765546001,2.533,6.797,611,2021
1408,Cutthroat Island,22-12-1995,"Action, Adventure",Renny Harlin,"Geena Davis, Matthew Modine, Frank Langella, Maury Chaykin, Patrick Malahide","Laurence Mark, Renny Harlin",215473661.41732284,33799790.02624672,2.7862,5.787,611,1995
205588,Our Kind of Traitor,05-05-2016,Thriller,Susanna White,"Ewan McGregor, Stellan Skarsgård, Damian Lewis, Naomie Harris, Jeremy Northam","Gail Egan, Simon Cornwell",5365560.171161675,13320130.556962922,1.3797,6.059,611,2016
9074,The Man,08-09-2005,"Action, Comedy, Crime",Les Mayfield,"Samuel L. Jackson, Eugene Levy, Luke Goss, Miguel Ferrer, Susie Essman",Robert N. Fried,54398970.814132094,22229636.644828465,1.8409,5.8,611,2005
10724,Firefox,18-06-1982,"Science Fiction, Action, Adventure, Thriller",Clint Eastwood,"Clint Eastwood, Freddie Jones, David Huffman, Warren Clarke, Ronald Lacey",Clint Eastwood,60051544.04145077,235869120.20725387,2.4078,6.1,610,1982
199575,These Final Hours,31-07-2014,"Science Fiction, Drama, Thriller",Zak Hilditch,"Nathan Phillips, Angourie Rice, Daniel Henshall, Jessica De Gouw, David Field",Liz Kearney,3399810.3372533116,489572.6885644769,1.1317,6.462,610,2014
168705,BloodRayne,22-10-2005,"Fantasy, Horror",Uwe Boll,"Kristanna Loken, Ben Kingsley, Michelle Rodriguez, Michael Madsen, Matthew Davis","Uwe Boll, Shawn Williamson",41211341.52585765,6017309.187532001,1.7351,4.144,610,2005
